"","X.1","month","spp","biomass","X","ID"
"26112",26112,600,"micro-zoop",0.993119565673093,483,53
"26113",26113,600,"micro-zoop",0.992094435259037,484,53
"26114",26114,600,"micro-zoop",0.992383885999659,485,53
"26115",26115,600,"micro-zoop",0.985951969952538,486,53
"26116",26116,600,"micro-zoop",0.989531563810804,487,53
"26117",26117,600,"micro-zoop",0.98972275318003,488,53
"26118",26118,600,"micro-zoop",0.983337663413653,489,53
"26119",26119,600,"micro-zoop",0.987084939254286,490,53
"26120",26120,600,"micro-zoop",0.986827259037853,491,53
"26121",26121,600,"micro-zoop",0.987472113556436,492,53
"26122",26122,600,"micro-zoop",0.991765081858395,493,53
"26123",26123,600,"micro-zoop",0.974635971948612,494,53
"26124",26124,600,"micro-zoop",0.987095355589965,495,53
"26125",26125,600,"micro-zoop",0.990070365628995,496,53
"26126",26126,600,"micro-zoop",0.984116132924598,497,53
"26127",26127,600,"micro-zoop",0.981448723764318,498,53
"26128",26128,600,"micro-zoop",0.989150366167626,499,53
"26129",26129,600,"micro-zoop",0.974856744588484,500,53
"26130",26130,600,"Minke whale",1.06843280422384,1,54
"26131",26131,600,"Minke whale",1.03855649733549,2,54
"26132",26132,600,"Minke whale",1.04163957193611,3,54
"26133",26133,600,"Minke whale",1.0458155741918,4,54
"26134",26134,600,"Minke whale",1.04249179991766,5,54
"26135",26135,600,"Minke whale",1.03159140030654,6,54
"26136",26136,600,"Minke whale",1.06390399965673,7,54
"26137",26137,600,"Minke whale",1.03323323795349,8,54
"26138",26138,600,"Minke whale",1.04487507468744,9,54
"26139",26139,600,"Minke whale",1.05014922139897,10,54
"26140",26140,600,"Minke whale",1.04050201246997,11,54
"26141",26141,600,"Minke whale",1.02838603483695,12,54
"26142",26142,600,"Minke whale",1.02685641234478,13,54
"26143",26143,600,"Minke whale",1.03899359382938,14,54
"26144",26144,600,"Minke whale",1.05243699824274,15,54
"26145",26145,600,"Minke whale",1.04092774842905,16,54
"26146",26146,600,"Minke whale",1.04343259506249,17,54
"26147",26147,600,"Minke whale",1.07106187243213,18,54
"26148",26148,600,"Minke whale",1.04467541519966,19,54
"26149",26149,600,"Minke whale",1.04719096233177,20,54
"26150",26150,600,"Minke whale",1.03256162310213,21,54
"26151",26151,600,"Minke whale",1.03603319442423,22,54
"26152",26152,600,"Minke whale",1.06060287240941,23,54
"26153",26153,600,"Minke whale",1.03188717303112,24,54
"26154",26154,600,"Minke whale",1.03803088991875,25,54
"26155",26155,600,"Minke whale",1.04241350266755,26,54
"26156",26156,600,"Minke whale",1.04957049018119,27,54
"26157",26157,600,"Minke whale",1.04673738746485,28,54
"26158",26158,600,"Minke whale",1.04429691348564,29,54
"26159",26159,600,"Minke whale",1.04173817058354,30,54
"26160",26160,600,"Minke whale",1.03612007478883,31,54
"26161",26161,600,"Minke whale",1.0509367383848,32,54
"26162",26162,600,"Minke whale",1.04190344251922,33,54
"26163",26163,600,"Minke whale",1.04483878589546,34,54
"26164",26164,600,"Minke whale",1.03074865554385,35,54
"26165",26165,600,"Minke whale",1.05444391563533,36,54
"26166",26166,600,"Minke whale",1.04755872273389,37,54
"26167",26167,600,"Minke whale",1.04420364304927,38,54
"26168",26168,600,"Minke whale",1.0456182007107,39,54
"26169",26169,600,"Minke whale",1.0251483558365,40,54
"26170",26170,600,"Minke whale",1.05632697306467,41,54
"26171",26171,600,"Minke whale",1.02870612089664,42,54
"26172",26172,600,"Minke whale",1.03603577641826,43,54
"26173",26173,600,"Minke whale",1.03697276201964,44,54
"26174",26174,600,"Minke whale",1.04971808676022,45,54
"26175",26175,600,"Minke whale",1.06700013049802,46,54
"26176",26176,600,"Minke whale",1.03504981800646,47,54
"26177",26177,600,"Minke whale",1.04385341381374,48,54
"26178",26178,600,"Minke whale",1.02627906022037,49,54
"26179",26179,600,"Minke whale",1.06620559710591,50,54
"26180",26180,600,"Minke whale",1.05583502871882,51,54
"26181",26181,600,"Minke whale",1.04204329620724,52,54
"26182",26182,600,"Minke whale",1.04309866673827,53,54
"26183",26183,600,"Minke whale",1.05181347287548,54,54
"26184",26184,600,"Minke whale",1.03282570258742,55,54
"26185",26185,600,"Minke whale",1.04583730608479,56,54
"26186",26186,600,"Minke whale",1.07343727047714,57,54
"26187",26187,600,"Minke whale",1.03475423315104,58,54
"26188",26188,600,"Minke whale",1.06687183618672,59,54
"26189",26189,600,"Minke whale",1.05044218157725,60,54
"26190",26190,600,"Minke whale",1.02619028419961,61,54
"26191",26191,600,"Minke whale",1.06217302888129,62,54
"26192",26192,600,"Minke whale",1.04712186333188,63,54
"26193",26193,600,"Minke whale",1.06110507408354,64,54
"26194",26194,600,"Minke whale",1.0370795368289,65,54
"26195",26195,600,"Minke whale",1.03086280027254,66,54
"26196",26196,600,"Minke whale",1.04257650281622,68,54
"26197",26197,600,"Minke whale",1.04704188973595,69,54
"26198",26198,600,"Minke whale",1.02520341109655,70,54
"26199",26199,600,"Minke whale",1.05996685693479,71,54
"26200",26200,600,"Minke whale",1.09211891067648,72,54
"26201",26201,600,"Minke whale",1.05484931749739,73,54
"26202",26202,600,"Minke whale",1.05927923343197,74,54
"26203",26203,600,"Minke whale",1.04903667094637,75,54
"26204",26204,600,"Minke whale",1.05911611865843,76,54
"26205",26205,600,"Minke whale",1.05548463983098,77,54
"26206",26206,600,"Minke whale",1.06982969969698,78,54
"26207",26207,600,"Minke whale",1.05356772818387,79,54
"26208",26208,600,"Minke whale",1.05639065720172,80,54
"26209",26209,600,"Minke whale",1.04279317323202,81,54
"26210",26210,600,"Minke whale",1.03462972455193,82,54
"26211",26211,600,"Minke whale",1.06756764338882,83,54
"26212",26212,600,"Minke whale",1.05699170446999,84,54
"26213",26213,600,"Minke whale",1.0448453363348,85,54
"26214",26214,600,"Minke whale",1.03436093603166,86,54
"26215",26215,600,"Minke whale",1.04837495737836,87,54
"26216",26216,600,"Minke whale",1.05209657813018,88,54
"26217",26217,600,"Minke whale",1.03318729988822,89,54
"26218",26218,600,"Minke whale",1.03887332969293,90,54
"26219",26219,600,"Minke whale",1.05058417572893,91,54
"26220",26220,600,"Minke whale",1.02728794443312,92,54
"26221",26221,600,"Minke whale",1.07020175168348,93,54
"26222",26222,600,"Minke whale",1.03467103606575,94,54
"26223",26223,600,"Minke whale",1.03295212777627,95,54
"26224",26224,600,"Minke whale",1.03142865857319,96,54
"26225",26225,600,"Minke whale",1.07158081028877,97,54
"26226",26226,600,"Minke whale",1.02633117130753,98,54
"26227",26227,600,"Minke whale",1.03913723071108,99,54
"26228",26228,600,"Minke whale",1.02355439255737,100,54
"26229",26229,600,"Minke whale",1.03645647454428,101,54
"26230",26230,600,"Minke whale",1.03780628521045,102,54
"26231",26231,600,"Minke whale",1.02659831975646,103,54
"26232",26232,600,"Minke whale",1.04713409856998,104,54
"26233",26233,600,"Minke whale",1.03636749105403,105,54
"26234",26234,600,"Minke whale",1.0427036383734,106,54
"26235",26235,600,"Minke whale",1.06090965913996,107,54
"26236",26236,600,"Minke whale",1.06877091375638,108,54
"26237",26237,600,"Minke whale",1.03249601100604,109,54
"26238",26238,600,"Minke whale",1.03115909805143,110,54
"26239",26239,600,"Minke whale",1.04141800075018,111,54
"26240",26240,600,"Minke whale",1.04401429735935,112,54
"26241",26241,600,"Minke whale",1.0437980588358,113,54
"26242",26242,600,"Minke whale",1.04483349206669,114,54
"26243",26243,600,"Minke whale",1.03886713687162,115,54
"26244",26244,600,"Minke whale",1.03093702317909,116,54
"26245",26245,600,"Minke whale",1.03766293992743,117,54
"26246",26246,600,"Minke whale",1.05377686291302,118,54
"26247",26247,600,"Minke whale",1.04046691798666,119,54
"26248",26248,600,"Minke whale",1.05880500198579,120,54
"26249",26249,600,"Minke whale",1.05054238479673,121,54
"26250",26250,600,"Minke whale",1.04437797743299,122,54
"26251",26251,600,"Minke whale",1.04800793243162,123,54
"26252",26252,600,"Minke whale",1.05324638430404,124,54
"26253",26253,600,"Minke whale",1.05849313311277,125,54
"26254",26254,600,"Minke whale",1.05154871989047,127,54
"26255",26255,600,"Minke whale",1.04182925372124,128,54
"26256",26256,600,"Minke whale",1.03691871262155,129,54
"26257",26257,600,"Minke whale",1.04077456933396,130,54
"26258",26258,600,"Minke whale",1.05074152443822,131,54
"26259",26259,600,"Minke whale",1.04725774150212,132,54
"26260",26260,600,"Minke whale",1.08391953311943,133,54
"26261",26261,600,"Minke whale",1.05457806138744,134,54
"26262",26262,600,"Minke whale",1.05489255706171,135,54
"26263",26263,600,"Minke whale",1.07090439032367,136,54
"26264",26264,600,"Minke whale",1.05329698587053,137,54
"26265",26265,600,"Minke whale",1.06092983635384,138,54
"26266",26266,600,"Minke whale",1.03240012277828,139,54
"26267",26267,600,"Minke whale",1.04080135330091,140,54
"26268",26268,600,"Minke whale",1.04874687766522,141,54
"26269",26269,600,"Minke whale",1.05047962020882,142,54
"26270",26270,600,"Minke whale",1.06342178489678,143,54
"26271",26271,600,"Minke whale",1.05276991645721,144,54
"26272",26272,600,"Minke whale",1.06111562450962,145,54
"26273",26273,600,"Minke whale",1.04863222433006,146,54
"26274",26274,600,"Minke whale",1.0612879711141,147,54
"26275",26275,600,"Minke whale",1.04184459006351,148,54
"26276",26276,600,"Minke whale",1.0326079089152,149,54
"26277",26277,600,"Minke whale",1.03072958187685,150,54
"26278",26278,600,"Minke whale",1.04533479190776,151,54
"26279",26279,600,"Minke whale",1.05462110891762,152,54
"26280",26280,600,"Minke whale",1.0446747539979,153,54
"26281",26281,600,"Minke whale",1.03833133284286,154,54
"26282",26282,600,"Minke whale",1.03771726484629,155,54
"26283",26283,600,"Minke whale",1.05905882402346,156,54
"26284",26284,600,"Minke whale",1.03528839909282,157,54
"26285",26285,600,"Minke whale",1.0456571423356,158,54
"26286",26286,600,"Minke whale",1.03866192047427,159,54
"26287",26287,600,"Minke whale",1.03915175725176,160,54
"26288",26288,600,"Minke whale",1.03914586153958,161,54
"26289",26289,600,"Minke whale",1.04642152855479,162,54
"26290",26290,600,"Minke whale",1.04966647046495,163,54
"26291",26291,600,"Minke whale",1.04692857533194,164,54
"26292",26292,600,"Minke whale",1.05036118775224,165,54
"26293",26293,600,"Minke whale",1.04286236084701,166,54
"26294",26294,600,"Minke whale",1.02692771637557,167,54
"26295",26295,600,"Minke whale",1.03985164635307,168,54
"26296",26296,600,"Minke whale",1.03872604706317,169,54
"26297",26297,600,"Minke whale",1.03906176452438,170,54
"26298",26298,600,"Minke whale",1.06165111426606,171,54
"26299",26299,600,"Minke whale",1.05394496832749,172,54
"26300",26300,600,"Minke whale",1.04436102596729,173,54
"26301",26301,600,"Minke whale",1.05930659282502,174,54
"26302",26302,600,"Minke whale",1.04275589397148,175,54
"26303",26303,600,"Minke whale",1.04269944656417,176,54
"26304",26304,600,"Minke whale",1.03480386203513,177,54
"26305",26305,600,"Minke whale",1.0696309155426,178,54
"26306",26306,600,"Minke whale",1.06293974883263,179,54
"26307",26307,600,"Minke whale",1.03855588864478,180,54
"26308",26308,600,"Minke whale",1.0437493336084,181,54
"26309",26309,600,"Minke whale",1.01831478086944,182,54
"26310",26310,600,"Minke whale",1.08266336401807,183,54
"26311",26311,600,"Minke whale",1.05349006922813,184,54
"26312",26312,600,"Minke whale",1.04170157891153,185,54
"26313",26313,600,"Minke whale",1.04213520308523,186,54
"26314",26314,600,"Minke whale",1.03157635610905,187,54
"26315",26315,600,"Minke whale",1.04203920369591,188,54
"26316",26316,600,"Minke whale",1.05785090187847,189,54
"26317",26317,600,"Minke whale",1.05030821135857,190,54
"26318",26318,600,"Minke whale",1.05161912331013,191,54
"26319",26319,600,"Minke whale",1.04662997108567,192,54
"26320",26320,600,"Minke whale",1.057093798662,193,54
"26321",26321,600,"Minke whale",1.05028503115816,194,54
"26322",26322,600,"Minke whale",1.05398259527374,195,54
"26323",26323,600,"Minke whale",1.03415586013944,196,54
"26324",26324,600,"Minke whale",1.03545027654892,197,54
"26325",26325,600,"Minke whale",1.04116320522177,198,54
"26326",26326,600,"Minke whale",1.02766130647412,199,54
"26327",26327,600,"Minke whale",1.05171255428616,200,54
"26328",26328,600,"Minke whale",1.05161903038273,201,54
"26329",26329,600,"Minke whale",1.04587295817952,202,54
"26330",26330,600,"Minke whale",1.07115807136954,203,54
"26331",26331,600,"Minke whale",1.038547543825,204,54
"26332",26332,600,"Minke whale",1.03068089239861,205,54
"26333",26333,600,"Minke whale",1.02762397917975,206,54
"26334",26334,600,"Minke whale",1.04088903470903,207,54
"26335",26335,600,"Minke whale",1.05247764499444,208,54
"26336",26336,600,"Minke whale",1.0299480229953,209,54
"26337",26337,600,"Minke whale",1.05623569545294,210,54
"26338",26338,600,"Minke whale",1.03800458427596,211,54
"26339",26339,600,"Minke whale",1.04391318975523,212,54
"26340",26340,600,"Minke whale",1.03770610277116,213,54
"26341",26341,600,"Minke whale",1.04347852884399,214,54
"26342",26342,600,"Minke whale",1.05906526494389,215,54
"26343",26343,600,"Minke whale",1.03006612268631,216,54
"26344",26344,600,"Minke whale",1.0402476163318,217,54
"26345",26345,600,"Minke whale",1.03756346114691,218,54
"26346",26346,600,"Minke whale",1.05755837632586,219,54
"26347",26347,600,"Minke whale",1.06520855622252,220,54
"26348",26348,600,"Minke whale",1.03977064752938,221,54
"26349",26349,600,"Minke whale",1.05932640794535,222,54
"26350",26350,600,"Minke whale",1.0593956178345,223,54
"26351",26351,600,"Minke whale",1.05503565596289,224,54
"26352",26352,600,"Minke whale",1.05434298578155,225,54
"26353",26353,600,"Minke whale",1.03920215187108,226,54
"26354",26354,600,"Minke whale",1.02966751059281,227,54
"26355",26355,600,"Minke whale",1.04409626954239,228,54
"26356",26356,600,"Minke whale",1.03430634138043,229,54
"26357",26357,600,"Minke whale",1.03609070394009,230,54
"26358",26358,600,"Minke whale",1.05243460315351,231,54
"26359",26359,600,"Minke whale",1.03562582682444,232,54
"26360",26360,600,"Minke whale",1.03679081406948,233,54
"26361",26361,600,"Minke whale",1.07129088109136,234,54
"26362",26362,600,"Minke whale",1.03083555215262,235,54
"26363",26363,600,"Minke whale",1.04626591980907,236,54
"26364",26364,600,"Minke whale",1.03045071874933,238,54
"26365",26365,600,"Minke whale",1.05192836061232,239,54
"26366",26366,600,"Minke whale",1.05633130510929,240,54
"26367",26367,600,"Minke whale",1.03598432010008,241,54
"26368",26368,600,"Minke whale",1.04545254633806,242,54
"26369",26369,600,"Minke whale",1.04010136907762,243,54
"26370",26370,600,"Minke whale",1.06901401990721,244,54
"26371",26371,600,"Minke whale",1.06408302220164,245,54
"26372",26372,600,"Minke whale",1.0321430604122,246,54
"26373",26373,600,"Minke whale",1.04080030668827,247,54
"26374",26374,600,"Minke whale",1.04310966616546,248,54
"26375",26375,600,"Minke whale",1.02935775668581,249,54
"26376",26376,600,"Minke whale",1.03404800699895,250,54
"26377",26377,600,"Minke whale",1.05197841457887,251,54
"26378",26378,600,"Minke whale",1.02136450065691,252,54
"26379",26379,600,"Minke whale",1.04531391588565,253,54
"26380",26380,600,"Minke whale",1.04939149565575,254,54
"26381",26381,600,"Minke whale",1.02750632171313,255,54
"26382",26382,600,"Minke whale",1.05102594308862,256,54
"26383",26383,600,"Minke whale",1.03474027080366,257,54
"26384",26384,600,"Minke whale",1.03835752313816,258,54
"26385",26385,600,"Minke whale",1.02797378397326,259,54
"26386",26386,600,"Minke whale",1.03550686262266,260,54
"26387",26387,600,"Minke whale",1.05287564395043,261,54
"26388",26388,600,"Minke whale",1.04133027415808,262,54
"26389",26389,600,"Minke whale",1.046928851519,263,54
"26390",26390,600,"Minke whale",1.02339265860089,264,54
"26391",26391,600,"Minke whale",1.05109827531267,265,54
"26392",26392,600,"Minke whale",1.02980399537076,266,54
"26393",26393,600,"Minke whale",1.05396091859155,267,54
"26394",26394,600,"Minke whale",1.03204809976142,268,54
"26395",26395,600,"Minke whale",1.05556016072437,269,54
"26396",26396,600,"Minke whale",1.03050096386862,270,54
"26397",26397,600,"Minke whale",1.0517401382628,271,54
"26398",26398,600,"Minke whale",1.03453530683578,272,54
"26399",26399,600,"Minke whale",1.0319928622795,273,54
"26400",26400,600,"Minke whale",1.03172516649668,274,54
"26401",26401,600,"Minke whale",1.04598942781475,275,54
"26402",26402,600,"Minke whale",1.04308420776209,276,54
"26403",26403,600,"Minke whale",1.04361760915201,277,54
"26404",26404,600,"Minke whale",1.03163476547291,278,54
"26405",26405,600,"Minke whale",1.04288078854659,279,54
"26406",26406,600,"Minke whale",1.05847697266378,280,54
"26407",26407,600,"Minke whale",1.04732198941934,281,54
"26408",26408,600,"Minke whale",1.02801314219746,282,54
"26409",26409,600,"Minke whale",1.04451167000298,283,54
"26410",26410,600,"Minke whale",1.05047221202663,284,54
"26411",26411,600,"Minke whale",1.03336786169706,285,54
"26412",26412,600,"Minke whale",1.03994817288519,286,54
"26413",26413,600,"Minke whale",1.04004157435521,287,54
"26414",26414,600,"Minke whale",1.02570499600746,288,54
"26415",26415,600,"Minke whale",1.04991606543153,289,54
"26416",26416,600,"Minke whale",1.05144084196313,290,54
"26417",26417,600,"Minke whale",1.04878495574374,291,54
"26418",26418,600,"Minke whale",1.04994016427794,292,54
"26419",26419,600,"Minke whale",1.03724525627113,293,54
"26420",26420,600,"Minke whale",1.03749198957881,294,54
"26421",26421,600,"Minke whale",1.03168586170557,295,54
"26422",26422,600,"Minke whale",1.0335283730082,296,54
"26423",26423,600,"Minke whale",1.05407238872217,297,54
"26424",26424,600,"Minke whale",1.03034800149192,298,54
"26425",26425,600,"Minke whale",1.03254130778056,299,54
"26426",26426,600,"Minke whale",1.05437376383671,300,54
"26427",26427,600,"Minke whale",1.04915931292382,301,54
"26428",26428,600,"Minke whale",1.06273705105633,302,54
"26429",26429,600,"Minke whale",1.04990273866769,303,54
"26430",26430,600,"Minke whale",1.04668546686618,304,54
"26431",26431,600,"Minke whale",1.0381240046976,305,54
"26432",26432,600,"Minke whale",1.04096543046566,306,54
"26433",26433,600,"Minke whale",1.03799084674215,307,54
"26434",26434,600,"Minke whale",1.0640863996066,308,54
"26435",26435,600,"Minke whale",1.0436443740205,309,54
"26436",26436,600,"Minke whale",1.0352645805985,310,54
"26437",26437,600,"Minke whale",1.03095406448465,311,54
"26438",26438,600,"Minke whale",1.02500434483643,312,54
"26439",26439,600,"Minke whale",1.04702133976008,313,54
"26440",26440,600,"Minke whale",1.04253361614975,314,54
"26441",26441,600,"Minke whale",1.04927969489333,315,54
"26442",26442,600,"Minke whale",1.04595497270556,316,54
"26443",26443,600,"Minke whale",1.04495252622412,317,54
"26444",26444,600,"Minke whale",1.03567964207792,318,54
"26445",26445,600,"Minke whale",1.04059099596875,319,54
"26446",26446,600,"Minke whale",1.03907293196325,320,54
"26447",26447,600,"Minke whale",1.0381631510932,321,54
"26448",26448,600,"Minke whale",1.03523870520764,322,54
"26449",26449,600,"Minke whale",1.03113272387106,323,54
"26450",26450,600,"Minke whale",1.03232387412138,324,54
"26451",26451,600,"Minke whale",1.03608062355366,325,54
"26452",26452,600,"Minke whale",1.03901499371959,326,54
"26453",26453,600,"Minke whale",1.04190750565063,327,54
"26454",26454,600,"Minke whale",1.06437340878166,328,54
"26455",26455,600,"Minke whale",1.03352202751168,329,54
"26456",26456,600,"Minke whale",1.05795210726296,330,54
"26457",26457,600,"Minke whale",1.04607152975675,331,54
"26458",26458,600,"Minke whale",1.03094226580576,332,54
"26459",26459,600,"Minke whale",1.04511893109881,333,54
"26460",26460,600,"Minke whale",1.05026946340464,334,54
"26461",26461,600,"Minke whale",1.10226521593817,335,54
"26462",26462,600,"Minke whale",1.04799066160889,336,54
"26463",26463,600,"Minke whale",1.0375901231918,337,54
"26464",26464,600,"Minke whale",1.04017094928594,338,54
"26465",26465,600,"Minke whale",1.0399202219055,339,54
"26466",26466,600,"Minke whale",1.04256365808018,340,54
"26467",26467,600,"Minke whale",1.04614480302627,341,54
"26468",26468,600,"Minke whale",1.04198057436148,342,54
"26469",26469,600,"Minke whale",1.05550501174592,344,54
"26470",26470,600,"Minke whale",1.04184754118234,345,54
"26471",26471,600,"Minke whale",1.04949407725744,346,54
"26472",26472,600,"Minke whale",1.04547066089328,347,54
"26473",26473,600,"Minke whale",1.04192986814102,348,54
"26474",26474,600,"Minke whale",1.04119861959553,349,54
"26475",26475,600,"Minke whale",1.04697927824928,350,54
"26476",26476,600,"Minke whale",1.06642802805798,351,54
"26477",26477,600,"Minke whale",1.04730680760638,352,54
"26478",26478,600,"Minke whale",1.03943923058079,353,54
"26479",26479,600,"Minke whale",1.06497914836235,354,54
"26480",26480,600,"Minke whale",1.0704350228118,355,54
"26481",26481,600,"Minke whale",1.08268854413279,356,54
"26482",26482,600,"Minke whale",1.05418139339305,357,54
"26483",26483,600,"Minke whale",1.05510199541091,358,54
"26484",26484,600,"Minke whale",1.04521657575829,359,54
"26485",26485,600,"Minke whale",1.03302101460957,360,54
"26486",26486,600,"Minke whale",7.18398615104612,361,54
"26487",26487,600,"Minke whale",1.0426081204191,362,54
"26488",26488,600,"Minke whale",1.03670042031483,363,54
"26489",26489,600,"Minke whale",1.03442081650225,364,54
"26490",26490,600,"Minke whale",1.02994751192458,365,54
"26491",26491,600,"Minke whale",1.03061509294591,366,54
"26492",26492,600,"Minke whale",1.03485134724837,367,54
"26493",26493,600,"Minke whale",1.02367839721974,368,54
"26494",26494,600,"Minke whale",1.03537880149421,369,54
"26495",26495,600,"Minke whale",1.06552771347807,370,54
"26496",26496,600,"Minke whale",1.04890516813285,371,54
"26497",26497,600,"Minke whale",1.03616410803247,372,54
"26498",26498,600,"Minke whale",1.06861377219907,373,54
"26499",26499,600,"Minke whale",1.04270296824229,374,54
"26500",26500,600,"Minke whale",1.04921020141339,375,54
"26501",26501,600,"Minke whale",1.0546840093277,376,54
"26502",26502,600,"Minke whale",1.05815001895449,377,54
"26503",26503,600,"Minke whale",1.07887066530251,378,54
"26504",26504,600,"Minke whale",1.02876680291131,379,54
"26505",26505,600,"Minke whale",1.0678299559991,380,54
"26506",26506,600,"Minke whale",1.05883365258686,381,54
"26507",26507,600,"Minke whale",1.03966808099204,382,54
"26508",26508,600,"Minke whale",1.04681990520476,383,54
"26509",26509,600,"Minke whale",1.03932649268247,384,54
"26510",26510,600,"Minke whale",1.05064184981062,385,54
"26511",26511,600,"Minke whale",1.03210099439353,386,54
"26512",26512,600,"Minke whale",1.0529245541946,387,54
"26513",26513,600,"Minke whale",1.03460989813673,388,54
"26514",26514,600,"Minke whale",1.04870182247137,389,54
"26515",26515,600,"Minke whale",1.03403070593333,390,54
"26516",26516,600,"Minke whale",1.03209913281869,391,54
"26517",26517,600,"Minke whale",1.03886621584439,392,54
"26518",26518,600,"Minke whale",1.08406590304637,393,54
"26519",26519,600,"Minke whale",1.03976686320901,394,54
"26520",26520,600,"Minke whale",1.04547861622823,395,54
"26521",26521,600,"Minke whale",1.0466845631301,397,54
"26522",26522,600,"Minke whale",1.04485172015836,398,54
"26523",26523,600,"Minke whale",1.04518808707598,399,54
"26524",26524,600,"Minke whale",1.03996933215877,400,54
"26525",26525,600,"Minke whale",1.0364717899223,401,54
"26526",26526,600,"Minke whale",1.04854381435903,402,54
"26527",26527,600,"Minke whale",1.05686620083588,403,54
"26528",26528,600,"Minke whale",1.04591913302881,404,54
"26529",26529,600,"Minke whale",1.04093543683675,405,54
"26530",26530,600,"Minke whale",1.036999287846,406,54
"26531",26531,600,"Minke whale",1.03268715361937,407,54
"26532",26532,600,"Minke whale",1.05420878905386,408,54
"26533",26533,600,"Minke whale",1.04574950008316,409,54
"26534",26534,600,"Minke whale",1.04255911178425,410,54
"26535",26535,600,"Minke whale",1.05659018491382,411,54
"26536",26536,600,"Minke whale",1.03693188217318,412,54
"26537",26537,600,"Minke whale",1.03703786148725,413,54
"26538",26538,600,"Minke whale",1.02410030257733,414,54
"26539",26539,600,"Minke whale",1.03479722461398,415,54
"26540",26540,600,"Minke whale",1.03937138732426,416,54
"26541",26541,600,"Minke whale",1.05322781813511,417,54
"26542",26542,600,"Minke whale",1.05366204657955,418,54
"26543",26543,600,"Minke whale",1.03798139832292,419,54
"26544",26544,600,"Minke whale",1.04822386553906,420,54
"26545",26545,600,"Minke whale",1.06196421442315,421,54
"26546",26546,600,"Minke whale",1.03418872819974,422,54
"26547",26547,600,"Minke whale",1.02617861609526,423,54
"26548",26548,600,"Minke whale",1.04621117201755,424,54
"26549",26549,600,"Minke whale",1.08450490563075,425,54
"26550",26550,600,"Minke whale",1.04229521382879,426,54
"26551",26551,600,"Minke whale",1.06576120599543,427,54
"26552",26552,600,"Minke whale",1.03206039533406,428,54
"26553",26553,600,"Minke whale",1.04261887870461,429,54
"26554",26554,600,"Minke whale",1.03665717502571,431,54
"26555",26555,600,"Minke whale",1.06036675758586,432,54
"26556",26556,600,"Minke whale",1.04336573520043,433,54
"26557",26557,600,"Minke whale",1.04297574805945,434,54
"26558",26558,600,"Minke whale",1.0401231957243,435,54
"26559",26559,600,"Minke whale",1.05214964104552,436,54
"26560",26560,600,"Minke whale",1.03826847269993,437,54
"26561",26561,600,"Minke whale",1.04976290608859,438,54
"26562",26562,600,"Minke whale",1.03972277187322,439,54
"26563",26563,600,"Minke whale",1.06334505102751,440,54
"26564",26564,600,"Minke whale",1.05095938779883,441,54
"26565",26565,600,"Minke whale",1.02616804345288,442,54
"26566",26566,600,"Minke whale",1.03985836238647,443,54
"26567",26567,600,"Minke whale",1.0363692183257,444,54
"26568",26568,600,"Minke whale",1.05368898886152,445,54
"26569",26569,600,"Minke whale",1.04500903999988,446,54
"26570",26570,600,"Minke whale",1.03225817880852,447,54
"26571",26571,600,"Minke whale",1.02825088136266,448,54
"26572",26572,600,"Minke whale",1.04817987000426,449,54
"26573",26573,600,"Minke whale",1.02764373131206,450,54
"26574",26574,600,"Minke whale",1.06381973696495,451,54
"26575",26575,600,"Minke whale",1.04528122858742,452,54
"26576",26576,600,"Minke whale",1.03909538781302,453,54
"26577",26577,600,"Minke whale",1.05797362681508,454,54
"26578",26578,600,"Minke whale",1.02496431034649,455,54
"26579",26579,600,"Minke whale",1.04863699682551,456,54
"26580",26580,600,"Minke whale",1.02404687291993,457,54
"26581",26581,600,"Minke whale",1.04947718414831,458,54
"26582",26582,600,"Minke whale",1.0318414496694,459,54
"26583",26583,600,"Minke whale",1.04263342324448,460,54
"26584",26584,600,"Minke whale",1.0513077679504,461,54
"26585",26585,600,"Minke whale",1.06538453595012,462,54
"26586",26586,600,"Minke whale",1.05074433783431,463,54
"26587",26587,600,"Minke whale",1.04119335474249,464,54
"26588",26588,600,"Minke whale",1.04982388966921,465,54
"26589",26589,600,"Minke whale",1.03292702234079,466,54
"26590",26590,600,"Minke whale",1.05654930754351,467,54
"26591",26591,600,"Minke whale",1.06305449798855,468,54
"26592",26592,600,"Minke whale",1.03423096239682,469,54
"26593",26593,600,"Minke whale",1.06350389848125,470,54
"26594",26594,600,"Minke whale",1.29624116926196,471,54
"26595",26595,600,"Minke whale",1.04582949292968,473,54
"26596",26596,600,"Minke whale",1.05206067934746,474,54
"26597",26597,600,"Minke whale",1.02770505366202,475,54
"26598",26598,600,"Minke whale",1.03127982012612,476,54
"26599",26599,600,"Minke whale",1.05594455300686,477,54
"26600",26600,600,"Minke whale",1.03798499871486,478,54
"26601",26601,600,"Minke whale",1.03570670920057,479,54
"26602",26602,600,"Minke whale",1.03190423345311,480,54
"26603",26603,600,"Minke whale",1.05927713066643,481,54
"26604",26604,600,"Minke whale",1.03823059237979,482,54
"26605",26605,600,"Minke whale",1.03344479580271,483,54
"26606",26606,600,"Minke whale",1.05474151114568,484,54
"26607",26607,600,"Minke whale",1.02929352475274,485,54
"26608",26608,600,"Minke whale",1.06553043664069,486,54
"26609",26609,600,"Minke whale",1.04045480930201,487,54
