"","X","month","spp","biomass"
"30859",30859,259,"Widow rock.",1.01998206560967
"30860",30860,260,"Widow rock.",1.01998999995032
"30861",30861,261,"Widow rock.",1.02000070397421
"30862",30862,262,"Widow rock.",1.02001432708621
"30863",30863,263,"Widow rock.",1.02003096394833
"30864",30864,264,"Widow rock.",1.0200506734101
"30865",30865,265,"Widow rock.",1.02007348530776
"30866",30866,266,"Widow rock.",1.02011004411405
"30867",30867,267,"Widow rock.",1.02014748679686
"30868",30868,268,"Widow rock.",1.0201793140226
"30869",30869,269,"Widow rock.",1.0202118209172
"30870",30870,270,"Widow rock.",1.02024220080407
"30871",30871,271,"Widow rock.",1.02027035524054
"30872",30872,272,"Widow rock.",1.02029571868212
"30873",30873,273,"Widow rock.",1.02031800959891
"30874",30874,274,"Widow rock.",1.0203370047599
"30875",30875,275,"Widow rock.",1.02035256861561
"30876",30876,276,"Widow rock.",1.02036462390473
"30877",30877,277,"Widow rock.",1.02037314173511
"30878",30878,278,"Widow rock.",1.02038326643497
"30879",30879,279,"Widow rock.",1.02038289305666
"30880",30880,280,"Widow rock.",1.02037965060834
"30881",30881,281,"Widow rock.",1.02037298236646
"30882",30882,282,"Widow rock.",1.02036297107965
"30883",30883,283,"Widow rock.",1.02034971404973
"30884",30884,284,"Widow rock.",1.0203333147452
"30885",30885,285,"Widow rock.",1.02031388199045
"30886",30886,286,"Widow rock.",1.02029152693702
"30887",30887,287,"Widow rock.",1.02026636128719
"30888",30888,288,"Widow rock.",1.02023849583856
"30889",30889,289,"Widow rock.",1.02020803944311
"30890",30890,290,"Widow rock.",1.02016053148156
"30891",30891,291,"Widow rock.",1.02011868101322
"30892",30892,292,"Widow rock.",1.02008041796885
"30893",30893,293,"Widow rock.",1.02004130917163
"30894",30894,294,"Widow rock.",1.02000339697803
"30895",30895,295,"Widow rock.",1.01996679355595
"30896",30896,296,"Widow rock.",1.01993193249282
"30897",30897,297,"Widow rock.",1.01989904136876
"30898",30898,298,"Widow rock.",1.01986830167086
"30899",30899,299,"Widow rock.",1.01983982975696
"30900",30900,300,"Widow rock.",1.01981369849723
"30901",30901,301,"Widow rock.",1.01978994515536
"30902",30902,302,"Widow rock.",1.01975611611548
"30903",30903,303,"Widow rock.",1.01973912767275
"30904",30904,304,"Widow rock.",1.01972344946685
"30905",30905,305,"Widow rock.",1.01970998515541
"30906",30906,306,"Widow rock.",1.01969848976277
"30907",30907,307,"Widow rock.",1.01968891032992
"30908",30908,308,"Widow rock.",1.0196811546246
"30909",30909,309,"Widow rock.",1.01967514781036
"30910",30910,310,"Widow rock.",1.01967081780198
"30911",30911,311,"Widow rock.",1.01966809872485
"30912",30912,312,"Widow rock.",1.01966692974537
"30913",30913,313,"Widow rock.",1.01966725504118
"30914",30914,314,"Widow rock.",1.01966880523695
"30915",30915,315,"Widow rock.",1.01967369435801
"30916",30916,316,"Widow rock.",1.01967858239392
"30917",30917,317,"Widow rock.",1.01968446495931
"30918",30918,318,"Widow rock.",1.01969091723599
"30919",30919,319,"Widow rock.",1.01969788869873
"30920",30920,320,"Widow rock.",1.01970527116921
"30921",30921,321,"Widow rock.",1.01971299817239
"30922",30922,322,"Widow rock.",1.01972101431077
"30923",30923,323,"Widow rock.",1.01972927856724
"30924",30924,324,"Widow rock.",1.01973775993503
"30925",30925,325,"Widow rock.",1.01974643569859
"30926",30926,326,"Widow rock.",1.01975957544662
"30927",30927,327,"Widow rock.",1.01976543565738
"30928",30928,328,"Widow rock.",1.01977505900446
"30929",30929,329,"Widow rock.",1.01978583531689
"30930",30930,330,"Widow rock.",1.01979900833046
"30931",30931,331,"Widow rock.",1.01981461480055
"30932",30932,332,"Widow rock.",1.0198329062871
"30933",30933,333,"Widow rock.",1.01985401149643
"30934",30934,334,"Widow rock.",1.01987803670449
"30935",30935,335,"Widow rock.",1.01990505234998
"30936",30936,336,"Widow rock.",1.01993510581576
"30937",30937,337,"Widow rock.",1.01996822563352
"30938",30938,338,"Widow rock.",1.02002022459226
"30939",30939,339,"Widow rock.",1.02006851020649
"30940",30940,340,"Widow rock.",1.02011008011983
"30941",30941,341,"Widow rock.",1.02015191259576
"30942",30942,342,"Widow rock.",1.02019082913789
"30943",30943,343,"Widow rock.",1.0202267344246
"30944",30944,344,"Widow rock.",1.02025900537447
"30945",30945,345,"Widow rock.",1.02028734428519
"30946",30946,346,"Widow rock.",1.0203115210237
"30947",30947,347,"Widow rock.",1.02033140574921
"30948",30948,348,"Widow rock.",1.02034693492893
"30949",30949,349,"Widow rock.",1.02035809967602
"30950",30950,350,"Widow rock.",1.0203716010018
"30951",30951,351,"Widow rock.",1.02036457390353
"30952",30952,352,"Widow rock.",1.02036210951986
"30953",30953,353,"Widow rock.",1.02035763569989
"30954",30954,354,"Widow rock.",1.02035401549312
"30955",30955,355,"Widow rock.",1.02035140858397
"30956",30956,356,"Widow rock.",1.020350445885
"30957",30957,357,"Widow rock.",1.02035147947206
"30958",30958,358,"Widow rock.",1.0203548050569
"30959",30959,359,"Widow rock.",1.0203606323253
"30960",30960,360,"Widow rock.",1.02036911333099
"30961",30961,361,"Widow rock.",1.02038035199061
"30962",30962,362,"Widow rock.",1.02039936138765
"30963",30963,363,"Widow rock.",1.02042209230211
"30964",30964,364,"Widow rock.",1.0204421141277
"30965",30965,365,"Widow rock.",1.02046353999693
"30966",30966,366,"Widow rock.",1.02048459724481
"30967",30967,367,"Widow rock.",1.0205052048244
"30968",30968,368,"Widow rock.",1.02052498075252
"30969",30969,369,"Widow rock.",1.02054371612788
"30970",30970,370,"Widow rock.",1.02056123506413
"30971",30971,371,"Widow rock.",1.02057741433031
"30972",30972,372,"Widow rock.",1.020592165908
"30973",30973,373,"Widow rock.",1.02060543150993
"30974",30974,374,"Widow rock.",1.02062417094088
"30975",30975,375,"Widow rock.",1.02063585971855
"30976",30976,376,"Widow rock.",1.02064353321432
"30977",30977,377,"Widow rock.",1.02064890063151
"30978",30978,378,"Widow rock.",1.02065105626593
"30979",30979,379,"Widow rock.",1.02065003175064
"30980",30980,380,"Widow rock.",1.02064570598747
"30981",30981,381,"Widow rock.",1.02063806031396
"30982",30982,382,"Widow rock.",1.02062709904641
"30983",30983,383,"Widow rock.",1.02061285789382
"30984",30984,384,"Widow rock.",1.02059539264428
"30985",30985,385,"Widow rock.",1.02057477481703
"30986",30986,386,"Widow rock.",1.02054157407467
"30987",30987,387,"Widow rock.",1.02050988052109
"30988",30988,388,"Widow rock.",1.02047950610808
"30989",30989,389,"Widow rock.",1.02044725384925
"30990",30990,390,"Widow rock.",1.02041452029328
"30991",30991,391,"Widow rock.",1.02038140977831
"30992",30992,392,"Widow rock.",1.02034824332008
"30993",30993,393,"Widow rock.",1.02031520452269
"30994",30994,394,"Widow rock.",1.02028244609744
"30995",30995,395,"Widow rock.",1.02025007655584
"30996",30996,396,"Widow rock.",1.02021817435688
"30997",30997,397,"Widow rock.",1.02018679292509
"30998",30998,398,"Widow rock.",1.02014015383566
"30999",30999,399,"Widow rock.",1.02011336492816
"31000",31000,400,"Widow rock.",1.02008386773412
"31001",31001,401,"Widow rock.",1.0200542154664
"31002",31002,402,"Widow rock.",1.02002332459148
"31003",31003,403,"Widow rock.",1.01999119321159
"31004",31004,404,"Widow rock.",1.01995762456623
"31005",31005,405,"Widow rock.",1.01992253209678
"31006",31006,406,"Widow rock.",1.01988584901611
"31007",31007,407,"Widow rock.",1.01984754099194
"31008",31008,408,"Widow rock.",1.01980759485386
"31009",31009,409,"Widow rock.",1.01976601505919
"31010",31010,410,"Widow rock.",1.01970243729138
"31011",31011,411,"Widow rock.",1.01965358044754
"31012",31012,412,"Widow rock.",1.01960675049276
"31013",31013,413,"Widow rock.",1.01955919072539
"31014",31014,414,"Widow rock.",1.01951215370107
"31015",31015,415,"Widow rock.",1.01946569745066
"31016",31016,416,"Widow rock.",1.01942008572726
"31017",31017,417,"Widow rock.",1.01937545706314
"31018",31018,418,"Widow rock.",1.01933192413488
"31019",31019,419,"Widow rock.",1.01928956100084
"31020",31020,420,"Widow rock.",1.01924841607433
"31021",31021,421,"Widow rock.",1.01920851655301
"31022",31022,422,"Widow rock.",1.01914961725534
"31023",31023,423,"Widow rock.",1.01911459386895
"31024",31024,424,"Widow rock.",1.0190789966472
"31025",31025,425,"Widow rock.",1.01904427930309
"31026",31026,426,"Widow rock.",1.01900987935974
"31027",31027,427,"Widow rock.",1.01897576823436
"31028",31028,428,"Widow rock.",1.01894182043445
"31029",31029,429,"Widow rock.",1.01890796425809
"31030",31030,430,"Widow rock.",1.01887413772692
"31031",31031,431,"Widow rock.",1.01884029514388
"31032",31032,432,"Widow rock.",1.01880640176946
"31033",31033,433,"Widow rock.",1.01877243224691
"31034",31034,434,"Widow rock.",1.01872139908788
"31035",31035,435,"Widow rock.",1.01868715616782
"31036",31036,436,"Widow rock.",1.01865288735273
"31037",31037,437,"Widow rock.",1.01861852233116
"31038",31038,438,"Widow rock.",1.01858410401985
"31039",31039,439,"Widow rock.",1.018549635673
"31040",31040,440,"Widow rock.",1.01851512991776
"31041",31041,441,"Widow rock.",1.01848059611526
"31042",31042,442,"Widow rock.",1.01844604364461
"31043",31043,443,"Widow rock.",1.01841148110499
"31044",31044,444,"Widow rock.",1.01837691654526
"31045",31045,445,"Widow rock.",1.0183423574304
"31046",31046,446,"Widow rock.",1.01829053072672
"31047",31047,447,"Widow rock.",1.01825173797174
"31048",31048,448,"Widow rock.",1.01821729590391
"31049",31049,449,"Widow rock.",1.01818394511181
"31050",31050,450,"Widow rock.",1.01815325179973
"31051",31051,451,"Widow rock.",1.01812525735906
"31052",31052,452,"Widow rock.",1.01810026820098
"31053",31053,453,"Widow rock.",1.01807843226442
"31054",31054,454,"Widow rock.",1.01805986636002
"31055",31055,455,"Widow rock.",1.0180446400195
"31056",31056,456,"Widow rock.",1.01803279217202
"31057",31057,457,"Widow rock.",1.01802433686381
"31058",31058,458,"Widow rock.",1.01801419746984
"31059",31059,459,"Widow rock.",1.01801611094218
"31060",31060,460,"Widow rock.",1.01801880392554
"31061",31061,461,"Widow rock.",1.01802425123978
"31062",31062,462,"Widow rock.",1.01803169477437
"31063",31063,463,"Widow rock.",1.01804104789822
"31064",31064,464,"Widow rock.",1.01805210947704
"31065",31065,465,"Widow rock.",1.01806474885725
"31066",31066,466,"Widow rock.",1.01807885116225
"31067",31067,467,"Widow rock.",1.01809432483217
"31068",31068,468,"Widow rock.",1.0181110946893
"31069",31069,469,"Widow rock.",1.01812909965374
"31070",31070,470,"Widow rock.",1.01815697512557
"31071",31071,471,"Widow rock.",1.01817940354178
"31072",31072,472,"Widow rock.",1.01820087837314
"31073",31073,473,"Widow rock.",1.01822285141038
"31074",31074,474,"Widow rock.",1.01824462250716
"31075",31075,475,"Widow rock.",1.01826614209448
"31076",31076,476,"Widow rock.",1.01828725806467
"31077",31077,477,"Widow rock.",1.01830789022992
"31078",31078,478,"Widow rock.",1.01832797614299
"31079",31079,479,"Widow rock.",1.01834747678462
"31080",31080,480,"Widow rock.",1.01836636882064
"31081",31081,481,"Widow rock.",1.01838464158795
"31082",31082,482,"Widow rock.",1.01841158285825
"31083",31083,483,"Widow rock.",1.01842946016719
"31084",31084,484,"Widow rock.",1.01844535508905
"31085",31085,485,"Widow rock.",1.01846020228416
"31086",31086,486,"Widow rock.",1.01847348219985
"31087",31087,487,"Widow rock.",1.01848520248441
"31088",31088,488,"Widow rock.",1.01849528404242
"31089",31089,489,"Widow rock.",1.01850370487818
"31090",31090,490,"Widow rock.",1.01851045540499
"31091",31091,491,"Widow rock.",1.0185155432224
"31092",31092,492,"Widow rock.",1.0185189868238
"31093",31093,493,"Widow rock.",1.01852081322378
"31094",31094,494,"Widow rock.",1.01852237569649
"31095",31095,495,"Widow rock.",1.0185149754831
"31096",31096,496,"Widow rock.",1.01851208648091
"31097",31097,497,"Widow rock.",1.01850927579702
"31098",31098,498,"Widow rock.",1.01850858200524
"31099",31099,499,"Widow rock.",1.01851010290052
"31100",31100,500,"Widow rock.",1.01851426973028
"31101",31101,501,"Widow rock.",1.01852131175277
"31102",31102,502,"Widow rock.",1.01853141678576
"31103",31103,503,"Widow rock.",1.01854471093992
"31104",31104,504,"Widow rock.",1.01856127967881
"31105",31105,505,"Widow rock.",1.01858117514567
"31106",31106,506,"Widow rock.",1.01861354936983
"31107",31107,507,"Widow rock.",1.01864850903362
"31108",31108,508,"Widow rock.",1.01867832693104
"31109",31109,509,"Widow rock.",1.01870916637636
"31110",31110,510,"Widow rock.",1.01873828320546
"31111",31111,511,"Widow rock.",1.0187655740736
"31112",31112,512,"Widow rock.",1.01879047804318
"31113",31113,513,"Widow rock.",1.01881271031523
"31114",31114,514,"Widow rock.",1.01883204214614
"31115",31115,515,"Widow rock.",1.01884832977097
"31116",31116,516,"Widow rock.",1.01886148590862
"31117",31117,517,"Widow rock.",1.01887147024018
"31118",31118,518,"Widow rock.",1.01888405517657
"31119",31119,519,"Widow rock.",1.01888656758453
"31120",31120,520,"Widow rock.",1.01888583263511
"31121",31121,521,"Widow rock.",1.01888181588026
"31122",31122,522,"Widow rock.",1.0188743577531
"31123",31123,523,"Widow rock.",1.01886354456505
"31124",31124,524,"Widow rock.",1.01884942967979
"31125",31125,525,"Widow rock.",1.01883209657324
"31126",31126,526,"Widow rock.",1.01881163644625
"31127",31127,527,"Widow rock.",1.01878814883599
"31128",31128,528,"Widow rock.",1.01876173757003
"31129",31129,529,"Widow rock.",1.01873250880719
"31130",31130,530,"Widow rock.",1.01868667229655
"31131",31131,531,"Widow rock.",1.01864781796628
"31132",31132,532,"Widow rock.",1.01860997502796
"31133",31133,533,"Widow rock.",1.0185704695001
"31134",31134,534,"Widow rock.",1.0185304954393
"31135",31135,535,"Widow rock.",1.01849015338089
"31136",31136,536,"Widow rock.",1.01844972192358
"31137",31137,537,"Widow rock.",1.01840936115919
"31138",31138,538,"Widow rock.",1.01836920289081
"31139",31139,539,"Widow rock.",1.01832934004901
"31140",31140,540,"Widow rock.",1.01828983905364
"31141",31141,541,"Widow rock.",1.01825074440102
"31142",31142,542,"Widow rock.",1.0181924419066
"31143",31143,543,"Widow rock.",1.01815255002641
"31144",31144,544,"Widow rock.",1.01811512941453
"31145",31145,545,"Widow rock.",1.01807873907397
"31146",31146,546,"Widow rock.",1.01804415183421
"31147",31147,547,"Widow rock.",1.01801137966359
"31148",31148,548,"Widow rock.",1.01798055804648
"31149",31149,549,"Widow rock.",1.01795173978142
"31150",31150,550,"Widow rock.",1.01792495908274
"31151",31151,551,"Widow rock.",1.01790022488173
"31152",31152,552,"Widow rock.",1.01787752993505
"31153",31153,553,"Widow rock.",1.01785685432102
"31154",31154,554,"Widow rock.",1.01782732491853
"31155",31155,555,"Widow rock.",1.01781259419615
"31156",31156,556,"Widow rock.",1.01779850060097
"31157",31157,557,"Widow rock.",1.01778605799138
"31158",31158,558,"Widow rock.",1.0177749047034
"31159",31159,559,"Widow rock.",1.01776498534287
"31160",31160,560,"Widow rock.",1.01775619325675
"31161",31161,561,"Widow rock.",1.01774845420538
"31162",31162,562,"Widow rock.",1.01774170179304
"31163",31163,563,"Widow rock.",1.01773588093859
"31164",31164,564,"Widow rock.",1.01773094476596
"31165",31165,565,"Widow rock.",1.01772685356664
"31166",31166,566,"Widow rock.",1.01772131125122
"31167",31167,567,"Widow rock.",1.01771586205907
"31168",31168,568,"Widow rock.",1.017714718944
"31169",31169,569,"Widow rock.",1.01771530428449
"31170",31170,570,"Widow rock.",1.01771888591688
"31171",31171,571,"Widow rock.",1.01772548806334
"31172",31172,572,"Widow rock.",1.01773535876486
"31173",31173,573,"Widow rock.",1.01774862039718
"31174",31174,574,"Widow rock.",1.0177653736024
"31175",31175,575,"Widow rock.",1.01778568332436
"31176",31176,576,"Widow rock.",1.01780959197339
"31177",31177,577,"Widow rock.",1.01783712370017
"31178",31178,578,"Widow rock.",1.01788115379237
"31179",31179,579,"Widow rock.",1.01792195743321
"31180",31180,580,"Widow rock.",1.01796067382963
"31181",31181,581,"Widow rock.",1.01800141405999
"31182",31182,582,"Widow rock.",1.0180423682948
"31183",31183,583,"Widow rock.",1.01808342275962
"31184",31184,584,"Widow rock.",1.01812417452782
"31185",31185,585,"Widow rock.",1.01816439905712
"31186",31186,586,"Widow rock.",1.01820390971077
"31187",31187,587,"Widow rock.",1.01824257577379
"31188",31188,588,"Widow rock.",1.01828030407869
"31189",31189,589,"Widow rock.",1.01831703271867
"31190",31190,590,"Widow rock.",1.01837132817157
"31191",31191,591,"Widow rock.",1.01840710708725
"31192",31192,592,"Widow rock.",1.01843968797363
"31193",31193,593,"Widow rock.",1.01847046403273
"31194",31194,594,"Widow rock.",1.01849863264126
"31195",31195,595,"Widow rock.",1.01852419865768
"31196",31196,596,"Widow rock.",1.01854703896044
"31197",31197,597,"Widow rock.",1.01856711993617
"31198",31198,598,"Widow rock.",1.01858442911595
"31199",31199,599,"Widow rock.",1.01859898191324
"31200",31200,600,"Widow rock.",1.01861081167307
"31201",31201,1,"Splitnose rock.",1
"31202",31202,2,"Splitnose rock.",1
"31203",31203,3,"Splitnose rock.",1
"31204",31204,4,"Splitnose rock.",1.00000000000001
"31205",31205,5,"Splitnose rock.",1.00000000000002
"31206",31206,6,"Splitnose rock.",1.00000000000005
"31207",31207,7,"Splitnose rock.",1.00000000000008
"31208",31208,8,"Splitnose rock.",1.00000000000013
"31209",31209,9,"Splitnose rock.",1.0000000000002
"31210",31210,10,"Splitnose rock.",1.00000000000028
"31211",31211,11,"Splitnose rock.",1.00000000000037
"31212",31212,12,"Splitnose rock.",1.00000000000049
"31213",31213,13,"Splitnose rock.",1.00000000000062
"31214",31214,14,"Splitnose rock.",1.00000000000077
"31215",31215,15,"Splitnose rock.",0.999997525055415
"31216",31216,16,"Splitnose rock.",0.999995951118162
"31217",31217,17,"Splitnose rock.",0.999995238666363
"31218",31218,18,"Splitnose rock.",0.999995926061137
"31219",31219,19,"Splitnose rock.",0.999998487315976
"31220",31220,20,"Splitnose rock.",1.00000334035524
"31221",31221,21,"Splitnose rock.",1.00001085811689
"31222",31222,22,"Splitnose rock.",1.00002136812732
"31223",31223,23,"Splitnose rock.",1.00003515603254
"31224",31224,24,"Splitnose rock.",1.0000524684478
"31225",31225,25,"Splitnose rock.",1.00007351614677
"31226",31226,26,"Splitnose rock.",1.00010809592413
"31227",31227,27,"Splitnose rock.",1.00013769230032
"31228",31228,28,"Splitnose rock.",1.00017149916637
"31229",31229,29,"Splitnose rock.",1.00020961580253
"31230",31230,30,"Splitnose rock.",1.00025204470764
"31231",31231,31,"Splitnose rock.",1.00029877296275
"31232",31232,32,"Splitnose rock.",1.00034977750427
"31233",31233,33,"Splitnose rock.",1.0004050260425
"31234",31234,34,"Splitnose rock.",1.00046447923006
"31235",31235,35,"Splitnose rock.",1.0005280922715
"31236",31236,36,"Splitnose rock.",1.00059581634064
"31237",31237,37,"Splitnose rock.",1.00066759976502
"31238",31238,38,"Splitnose rock.",1.00077825965295
"31239",31239,39,"Splitnose rock.",1.00085946021606
"31240",31240,40,"Splitnose rock.",1.00094381879635
"31241",31241,41,"Splitnose rock.",1.00103138150251
"31242",31242,42,"Splitnose rock.",1.00112173786605
"31243",31243,43,"Splitnose rock.",1.00121453296881
"31244",31244,44,"Splitnose rock.",1.00130944593916
"31245",31245,45,"Splitnose rock.",1.00140618467667
"31246",31246,46,"Splitnose rock.",1.00150448635551
"31247",31247,47,"Splitnose rock.",1.00160411553575
"31248",31248,48,"Splitnose rock.",1.00170486255981
"31249",31249,49,"Splitnose rock.",1.00180654167946
"31250",31250,50,"Splitnose rock.",1.00195957091646
"31251",31251,51,"Splitnose rock.",1.00206142629452
"31252",31252,52,"Splitnose rock.",1.00216438172306
"31253",31253,53,"Splitnose rock.",1.0022683594979
"31254",31254,54,"Splitnose rock.",1.00237354843226
"31255",31255,55,"Splitnose rock.",1.00248013424668
"31256",31256,56,"Splitnose rock.",1.00258828076776
"31257",31257,57,"Splitnose rock.",1.002698136462
"31258",31258,58,"Splitnose rock.",1.0028098328997
"31259",31259,59,"Splitnose rock.",1.00292348567035
"31260",31260,60,"Splitnose rock.",1.00303919501889
"31261",31261,61,"Splitnose rock.",1.00315704678121
"31262",31262,62,"Splitnose rock.",1.00333551532881
"31263",31263,63,"Splitnose rock.",1.00345869870962
"31264",31264,64,"Splitnose rock.",1.00358365429147
"31265",31265,65,"Splitnose rock.",1.00371024323254
"31266",31266,66,"Splitnose rock.",1.00383813474897
"31267",31267,67,"Splitnose rock.",1.00396703059881
"31268",31268,68,"Splitnose rock.",1.00409666238157
"31269",31269,69,"Splitnose rock.",1.00422678555804
"31270",31270,70,"Splitnose rock.",1.004357180621
"31271",31271,71,"Splitnose rock.",1.00448765164285
"31272",31272,72,"Splitnose rock.",1.00461802512513
"31273",31273,73,"Splitnose rock.",1.0047481485311
"31274",31274,74,"Splitnose rock.",1.00494299255521
"31275",31275,75,"Splitnose rock.",1.00507054266986
"31276",31276,76,"Splitnose rock.",1.0051984395262
"31277",31277,77,"Splitnose rock.",1.0053265732857
"31278",31278,78,"Splitnose rock.",1.00545528064046
"31279",31279,79,"Splitnose rock.",1.00558487430371
"31280",31280,80,"Splitnose rock.",1.00571563315672
"31281",31281,81,"Splitnose rock.",1.00584781060993
"31282",31282,82,"Splitnose rock.",1.00598163317683
"31283",31283,83,"Splitnose rock.",1.00611730222211
"31284",31284,84,"Splitnose rock.",1.00625499530146
"31285",31285,85,"Splitnose rock.",1.00639486785429
"31286",31286,86,"Splitnose rock.",1.00660646722465
"31287",31287,87,"Splitnose rock.",1.00675106537052
"31288",31288,88,"Splitnose rock.",1.00689831372183
"31289",31289,89,"Splitnose rock.",1.00704814701207
"31290",31290,90,"Splitnose rock.",1.00720056891611
"31291",31291,91,"Splitnose rock.",1.00735557494011
"31292",31292,92,"Splitnose rock.",1.00751315565074
"31293",31293,93,"Splitnose rock.",1.00767329699985
"31294",31294,94,"Splitnose rock.",1.00783598178981
"31295",31295,95,"Splitnose rock.",1.00800119063334
"31296",31296,96,"Splitnose rock.",1.00816890282098
"31297",31297,97,"Splitnose rock.",1.00833909702588
"31298",31298,98,"Splitnose rock.",1.00859622588285
"31299",31299,99,"Splitnose rock.",1.00877130725467
"31300",31300,100,"Splitnose rock.",1.00894881289589
"31301",31301,101,"Splitnose rock.",1.00912868375406
"31302",31302,102,"Splitnose rock.",1.00931084433121
"31303",31303,103,"Splitnose rock.",1.00949523665381
"31304",31304,104,"Splitnose rock.",1.00968180680718
"31305",31305,105,"Splitnose rock.",1.00987050521762
"31306",31306,106,"Splitnose rock.",1.01006128681994
"31307",31307,107,"Splitnose rock.",1.01025411098565
"31308",31308,108,"Splitnose rock.",1.01044894142919
"31309",31309,109,"Splitnose rock.",1.01064574606058
"31310",31310,110,"Splitnose rock.",1.01094240130118
"31311",31311,111,"Splitnose rock.",1.01114392042727
"31312",31312,112,"Splitnose rock.",1.01134629820743
"31313",31313,113,"Splitnose rock.",1.01154928289195
"31314",31314,114,"Splitnose rock.",1.01175233355674
"31315",31315,115,"Splitnose rock.",1.01195497685721
"31316",31316,116,"Splitnose rock.",1.0121567934303
"31317",31317,117,"Splitnose rock.",1.01235740857654
"31318",31318,118,"Splitnose rock.",1.01255649257768
"31319",31319,119,"Splitnose rock.",1.01275375743358
"31320",31320,120,"Splitnose rock.",1.0129489541144
"31321",31321,121,"Splitnose rock.",1.01314186946721
"31322",31322,122,"Splitnose rock.",1.01342932215687
"31323",31323,123,"Splitnose rock.",1.01361565198763
"31324",31324,124,"Splitnose rock.",1.01379991542743
"31325",31325,125,"Splitnose rock.",1.01398182541066
"31326",31326,126,"Splitnose rock.",1.01416152276216
"31327",31327,127,"Splitnose rock.",1.01433914915152
"31328",31328,128,"Splitnose rock.",1.01451483591786
"31329",31329,129,"Splitnose rock.",1.01468870788021
"31330",31330,130,"Splitnose rock.",1.01486088127316
"31331",31331,131,"Splitnose rock.",1.01503146361087
"31332",31332,132,"Splitnose rock.",1.01520055347012
"31333",31333,133,"Splitnose rock.",1.01536824059162
"31334",31334,134,"Splitnose rock.",1.01561881214141
"31335",31335,135,"Splitnose rock.",1.01578290174518
"31336",31336,136,"Splitnose rock.",1.01594637277764
"31337",31337,137,"Splitnose rock.",1.01610900164607
"31338",31338,138,"Splitnose rock.",1.01627095318825
"31339",31339,139,"Splitnose rock.",1.01643236473417
"31340",31340,140,"Splitnose rock.",1.01659335780607
"31341",31341,141,"Splitnose rock.",1.01675404028877
"31342",31342,142,"Splitnose rock.",1.01691450690978
"31343",31343,143,"Splitnose rock.",1.01707484040613
"31344",31344,144,"Splitnose rock.",1.01723511254672
"31345",31345,145,"Splitnose rock.",1.01739538518296
"31346",31346,146,"Splitnose rock.",1.0176358558363
"31347",31347,147,"Splitnose rock.",1.01779583545489
"31348",31348,148,"Splitnose rock.",1.01795618929062
"31349",31349,149,"Splitnose rock.",1.01811678851289
"31350",31350,150,"Splitnose rock.",1.01827767727111
"31351",31351,151,"Splitnose rock.",1.01843889024944
"31352",31352,152,"Splitnose rock.",1.01860045676081
"31353",31353,153,"Splitnose rock.",1.01876240134995
"31354",31354,154,"Splitnose rock.",1.0189247443521
"31355",31355,155,"Splitnose rock.",1.01908750247878
"31356",31356,156,"Splitnose rock.",1.01925068932681
"31357",31357,157,"Splitnose rock.",1.01941431584256
"31358",31358,158,"Splitnose rock.",1.0196600956254
"31359",31359,159,"Splitnose rock.",1.01982500049073
"31360",31360,160,"Splitnose rock.",1.0199897976671
"31361",31361,161,"Splitnose rock.",1.02015429819894
"31362",31362,162,"Splitnose rock.",1.02031819821237
"31363",31363,163,"Splitnose rock.",1.02048122853847
"31364",31364,164,"Splitnose rock.",1.0206431513144
"31365",31365,165,"Splitnose rock.",1.0208037541478
"31366",31366,166,"Splitnose rock.",1.02096285048465
"31367",31367,167,"Splitnose rock.",1.02112027778636
"31368",31368,168,"Splitnose rock.",1.02127589600698
"31369",31369,169,"Splitnose rock.",1.02142958585082
"31370",31370,170,"Splitnose rock.",1.02165855777678
"31371",31371,171,"Splitnose rock.",1.02180695424302
"31372",31372,172,"Splitnose rock.",1.02195373314056
"31373",31373,173,"Splitnose rock.",1.0220987078166
"31374",31374,174,"Splitnose rock.",1.02224202800231
"31375",31375,175,"Splitnose rock.",1.02238383615864
"31376",31376,176,"Splitnose rock.",1.02252426247127
"31377",31377,177,"Splitnose rock.",1.02266342814656
"31378",31378,178,"Splitnose rock.",1.02280144416316
"31379",31379,179,"Splitnose rock.",1.0229384115669
"31380",31380,180,"Splitnose rock.",1.02307442165475
"31381",31381,181,"Splitnose rock.",1.02320955638406
"31382",31382,182,"Splitnose rock.",1.02341168590855
"31383",31383,183,"Splitnose rock.",1.02354427039665
"31384",31384,184,"Splitnose rock.",1.02367688001629
"31385",31385,185,"Splitnose rock.",1.0238094091286
"31386",31386,186,"Splitnose rock.",1.02394211582571
"31387",31387,187,"Splitnose rock.",1.02407522466069
"31388",31388,188,"Splitnose rock.",1.02420893509378
"31389",31389,189,"Splitnose rock.",1.02434342576555
"31390",31390,190,"Splitnose rock.",1.02447885488407
"31391",31391,191,"Splitnose rock.",1.02461536199864
"31392",31392,192,"Splitnose rock.",1.02475306950957
"31393",31393,193,"Splitnose rock.",1.02489208426618
"31394",31394,194,"Splitnose rock.",1.025101694062
"31395",31395,195,"Splitnose rock.",1.02524424562325
"31396",31396,196,"Splitnose rock.",1.02538769468365
"31397",31397,197,"Splitnose rock.",1.02553191197599
"31398",31398,198,"Splitnose rock.",1.02567659107405
"31399",31399,199,"Splitnose rock.",1.02582145216552
"31400",31400,200,"Splitnose rock.",1.02596624399676
"31401",31401,201,"Splitnose rock.",1.02611073774438
"31402",31402,202,"Splitnose rock.",1.02625472832207
